profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
1,0.30185867629751606,1,0.0039423373740469225,1,139,1,0,1818,16320,266,1
0,0.48553086611436136,0,0.04580925685905257,1,64,0,1,1341,14911,1883,1
1,0.28185316097994584,3,0.5644033291940032,1,7,1,1,1542,19979,2854,1
0,0.11633465569580181,0,0.05697432636654465,0,99,1,1,246,12025,4616,1
1,0.2680119913899516,3,0.5209113348958282,1,34,0,1,1967,6052,1302,1
0,0.11248181387404399,1,0.2921711319039376,0,96,0,0,936,16240,4227,1
0,0.8991384518648795,0,0.1022857678434469,0,23,0,0,886,15948,4049,1
1,0.4492391756198182,3,0.7874593385523121,1,110,0,0,1915,9081,1938,1
1,0.926766456401978,1,0.396441776844081,1,23,0,0,380,1187,4139,1
1,0.8736595410313198,3,0.6244652209390846,1,34,1,1,1524,19057,3408,1
1,0.047529238466497814,2,0.737203255960371,0,71,0,1,1791,431,959,1
1,0.5660441451968817,1,0.9958159805967957,1,64,1,0,79,13626,3242,1
1,0.5361445647830637,2,0.8913234716209497,1,97,1,0,516,13782,2095,1
0,0.2250336665950955,3,0.1203809366498233,1,44,0,1,1399,15909,4867,1
0,0.15414876783704512,3,0.654150201611052,1,45,0,0,603,4625,4853,1
1,0.7318732709911987,0,0.9871994387112817,1,29,0,1,597,875,2437,1
0,0.5826073510543999,3,0.26540341401851186,0,27,1,1,1195,3194,4377,1
1,0.6739777484174424,3,0.40847507450859055,0,29,0,1,1985,5497,39,1
0,0.14288397478560044,3,0.5280433303716174,1,19,1,0,830,3089,3540,1
0,0.11343972134152214,2,0.6101282391160482,1,20,0,1,1839,19916,160,1
1,0.7307137302511179,1,0.2799994138687717,0,71,1,1,1603,7461,4788,1
0,0.23796857522583326,2,0.7884142652202444,1,101,1,1,1738,11987,4119,1
0,0.5407908839068544,0,0.5184462212614195,1,11,0,1,45,18692,2666,1
1,0.8238734713806414,2,0.6329978595258544,0,121,0,1,582,16775,711,1
0,0.6972578446106422,0,0.524233419565337,1,45,1,0,221,9792,3083,1
0,0.5072023090577689,0,0.7382059524041793,0,16,1,1,87,10295,1890,1
0,0.14936120263679753,0,0.3099748761304564,1,136,1,0,1192,16517,4768,1
1,0.6048559360833318,1,0.04812792082620798,0,34,1,0,294,8153,4471,1
1,0.03980257922303354,1,0.4630226452998646,0,1,0,0,545,878,495,1
0,0.2456790051088612,1,0.3679988628900974,1,21,0,0,1108,1717,1774,1
1,0.05088717831615808,2,0.3942004242796404,1,116,1,1,339,2481,2239,1
1,0.4510422271708726,1,0.8756874397780489,0,139,1,0,377,17921,680,1
0,0.10455129336269842,2,0.8516920172593061,0,44,0,1,1387,1938,3863,1
1,0.7632100924615355,0,0.20207400833348832,0,85,0,0,765,2177,3397,1
1,0.25139528829475977,0,0.3418335709333531,0,75,1,0,113,13661,3682,1
0,0.19591460332642874,1,0.500899767627739,0,25,1,1,1955,7272,2679,1
1,0.5452757471211249,3,0.525880576542113,0,15,0,1,1788,136,856,1
0,0.26418171454353623,3,0.9981160971057075,0,95,1,0,1851,18049,4560,1
0,0.5900806955434236,3,0.4631491621386318,1,34,0,0,1639,3431,2916,1
1,0.7522675415738125,3,0.12614649494882557,1,101,0,0,18,10580,1195,1
1,0.4477151394661698,3,0.594554604818514,1,33,0,1,1394,14653,3573,1
1,0.7635685453719544,2,0.14556637024587626,0,116,1,1,1928,14136,2799,1
1,0.6198206366225149,3,0.837962700866686,1,30,0,0,1967,15014,3653,1
0,0.7884978440360354,0,0.4064069085756038,0,146,0,1,32,454,1232,1
1,0.8518536087372823,1,0.12092555309044417,1,51,1,0,1509,6078,355,1
0,0.3519661124727197,0,0.6809173641550271,1,143,1,1,1229,8544,4151,1
1,0.10182965226929352,3,0.718038491672364,1,18,1,0,1144,11002,670,1
1,0.17779159158879154,3,0.11347746732650243,0,40,1,0,920,8345,4347,1
1,0.23765003360490322,2,0.6639699217091061,1,33,0,1,1623,17001,2793,1
0,0.04169968240574007,1,0.47910659675169043,1,93,1,0,791,16370,2187,1
0,0.7608907926832787,3,0.9611852478442614,1,93,1,0,1085,15612,2134,1
1,0.4391779154312938,1,0.3313331662091098,1,56,1,0,25,18068,2591,1
1,0.9986775762991484,1,0.34845805068708324,0,84,1,0,1259,18185,412,1
1,0.918485504448765,1,0.5087679182190796,1,28,0,1,154,1739,3728,1
1,0.7904182258304682,0,0.3083415309692815,1,139,1,1,1485,4632,425,1
0,0.7136948679029526,2,0.45820602089634777,1,131,0,1,1444,11084,4033,1
0,0.16497262637169408,1,0.7556117799261908,1,124,0,0,2,17431,771,1
0,0.4578743756726602,3,0.06642310475746405,0,79,1,0,1157,18395,1303,1
1,0.8897934572415925,3,0.48739974196167113,1,77,1,1,1636,4611,65,1
1,0.9845252189542069,1,0.5526151003040568,1,142,0,1,797,7509,854,1
0,0.7350775724326424,2,0.5915290781177001,1,102,1,0,1597,9321,1555,1
0,0.18640003222065005,2,0.5668822182190231,1,38,1,0,201,4600,4947,1
1,0.9255773929754426,1,0.9816387637823788,0,21,1,0,584,14945,793,1
0,0.7522240181609454,1,0.7189060831892227,1,86,1,1,463,18324,714,1
0,0.3882032700560938,1,0.47187735821938326,1,53,1,0,221,15535,2555,1
1,0.5073662969613687,0,0.4127256417156967,1,24,1,1,610,2026,1318,1
0,0.11920649410841266,3,0.7114874877864883,1,112,1,0,1894,5820,1176,1
0,0.2015988626209232,0,0.8624527720289338,0,128,0,1,264,3681,560,1
1,0.04665073542687015,1,0.4939186467791987,1,73,0,1,71,6888,4028,1
1,0.9822547924518373,3,0.11054362785132177,1,59,1,1,378,18690,505,1
0,0.3349264560855699,2,0.048575369593197415,1,3,1,0,883,15169,1684,1
1,0.30854434534105446,0,0.4696377525619514,1,112,0,0,928,9385,4677,1
1,0.7569688142833852,1,0.8851498724334812,1,60,1,0,236,18419,2840,1
1,0.9908182682185567,2,0.07868508380591255,1,47,0,1,525,6202,1468,1
0,0.7046466175599957,0,0.600093758114135,0,128,0,0,710,14580,4817,1
0,0.2923888039658967,3,0.08725218555369973,1,66,1,1,815,6271,3241,1
0,0.4167384429881448,3,0.5538284250838945,1,126,0,1,1499,5150,2440,1
0,0.47406489299214727,2,0.8113467712475662,0,40,1,1,766,15841,3041,1
0,0.16334193151166732,1,0.2024587484145277,1,99,0,0,1715,3929,3103,1
1,0.37385091542797155,3,0.3500763562570006,1,49,0,0,78,1697,901,1
1,0.875385594153469,1,0.9009235744718898,1,138,0,0,964,18619,3209,1
1,0.7003045206523513,1,0.412662160070543,0,143,0,1,1502,11879,3203,1
1,0.4609153601658872,3,0.860000829152379,0,27,1,0,151,2732,4693,1
1,0.9176141464476582,0,0.7778157023365146,0,89,0,0,530,13634,3163,1
1,0.9492543117046061,1,0.3589620391120327,0,110,0,0,1895,211,2626,1
0,0.8527146753748384,0,0.0285508299063173,1,85,1,0,472,13275,4239,1
1,0.20817068151464546,3,0.4361585675775026,0,92,0,0,11,18832,1499,1
0,0.11284471930510065,1,0.9426489081612792,0,3,0,0,1287,8847,625,1
0,0.2737617480531246,0,0.4640162937319897,1,70,0,0,128,10561,1752,1
0,0.6613568571806666,2,0.11323327227898672,0,109,0,1,1989,9430,2476,1
0,0.7275528896380186,3,0.18322101150652048,0,148,0,0,1853,7096,4863,1
0,0.4372129366833031,2,0.7607798892930732,0,51,0,1,1678,5264,1830,1
1,0.021464320865819064,2,0.8814844494169795,0,39,1,0,100,14259,4876,1
1,0.15027217153668915,1,0.8812585826200355,1,19,0,0,1097,17912,1472,1
0,0.6858235993213422,3,0.5875575913944467,0,76,1,1,872,15399,4470,1
1,0.9018841736935975,2,0.9724686011923429,0,45,1,1,904,10371,2606,1
0,0.12482121355139375,3,0.3363292972533457,1,65,1,0,1219,1306,3638,1
1,0.7398413047724697,3,0.9258792384561974,1,35,0,1,669,17473,4289,1
1,0.15115197688726922,1,0.19589581023805747,1,39,0,0,303,11663,3573,1
1,0.35994669245076594,1,0.33416394558445806,0,120,1,0,842,15836,2835,1
0,0.7875489775105716,1,0.3974681269832866,0,122,0,0,1983,14170,1416,1
0,0.897159747388096,2,0.6085305092296133,1,11,1,1,1113,18909,2693,1
0,0.4149317729425277,2,0.6970472377396918,1,125,0,1,1747,15646,4392,1
1,0.6105007645705371,0,0.05257642946055541,1,54,1,0,1062,2716,1483,1
0,0.5038382047508886,3,0.37979113222162053,1,15,0,0,1028,6584,4984,1
1,0.5744514514813418,2,0.007636710173528738,1,81,0,0,1724,11177,1411,1
1,0.36123623984135345,0,0.6733669301157839,1,36,0,1,1868,19554,1477,1
0,0.30621880492149167,2,0.860667333607492,1,112,0,1,465,9897,3822,1
1,0.319512148842402,2,0.18860456471302478,1,125,0,1,103,1316,1919,1
0,0.972312918310206,2,0.8443667297071092,1,33,0,0,384,1934,1860,1
1,0.7192487031141761,0,0.34086630225433157,1,52,1,1,918,10956,258,1
0,0.8412406159122628,1,0.11295177523292732,0,135,0,0,150,15912,2891,1
1,0.6775254773325631,1,0.7799989828250222,0,142,1,1,93,11150,2651,1
0,0.00791084999550229,1,0.7605101808629887,1,37,0,1,1526,16500,2873,1
0,0.9461868150368048,3,0.5404806622702268,1,104,0,1,1104,15511,3817,1
0,0.9867888235206848,1,0.025833394442084878,0,122,1,0,1337,2928,2754,1
1,0.6248252974002755,3,0.638099395465069,0,85,1,0,1890,5321,1704,1
0,0.05557592818131085,0,0.3499471752237625,0,122,1,0,962,4272,4244,1
1,0.01754839065344682,0,0.1712867645725764,1,66,0,0,1565,15028,1195,1
1,0.7460104573568729,3,0.9808031862017048,0,124,0,1,822,17676,4299,1
1,0.17162870836706678,1,0.2452575576191257,1,20,1,0,628,11405,315,1
0,0.25733344636617517,3,0.43949351551671323,1,117,0,1,1269,5931,3375,1
1,0.9261969527814476,0,0.22404144493428435,0,111,1,1,933,1090,25,1
0,0.5046958983392813,3,0.960094365029867,1,55,1,1,771,5279,1241,1
0,0.5621842558797089,2,0.5434582335209711,1,114,0,1,147,4012,4038,1
0,0.6177530663616713,1,0.8815623358453705,0,117,0,1,129,8422,639,1
1,0.08861869033543668,3,0.8143404182864449,1,87,0,1,917,4385,80,1
0,0.6706885257369384,3,0.3718749561577456,1,114,1,1,563,18938,4493,1
0,0.822301234260281,2,0.3106586165895182,0,149,0,1,859,16992,4009,1
1,0.6590052069507136,0,0.4965218153625013,1,52,1,0,1109,14626,2043,1
0,0.178577630223675,2,0.855790473677708,0,84,1,1,1021,10537,1976,1
0,0.03160207569240403,3,0.43036559210470593,0,62,0,0,872,17739,570,1
0,0.015976222337329204,0,0.7311041063778553,1,20,1,0,1600,10214,2006,1
0,0.4428166422285197,3,0.3089322925950657,0,84,0,0,562,1101,2108,1
0,0.3199491874100101,0,0.6474818683686047,0,60,0,1,1516,8724,363,1
1,0.16273054150900812,1,0.34562120878605884,1,6,1,1,1017,13082,2441,1
1,0.04634257781686668,1,0.907614845529313,0,55,1,1,577,3823,306,1
0,0.8088112809564999,0,0.6864568910677866,0,120,1,0,1855,13822,4810,1
1,0.17219371727615562,2,0.7987727712820607,1,144,1,1,1776,16983,3723,1
0,0.9403033139155969,3,0.32533275713818,1,6,1,0,266,11639,4225,1
0,0.0010770907421836506,3,0.5960939310630192,1,47,0,0,533,6351,1276,1
1,0.6081866239026004,2,0.5192643648482905,0,39,1,1,1582,18854,2466,1
1,0.48143401161860233,3,0.5095896444385224,1,138,0,1,1644,16255,812,1
0,0.6242286765836884,0,0.15398375638608586,1,76,0,1,383,4842,1901,1
1,0.4091735794743545,0,0.28272426405291595,0,68,0,1,1108,11495,3825,1
0,0.24918258769639556,2,0.1822237611769757,1,34,1,0,1341,19742,429,1
0,0.44352019457811265,0,0.3830628018340787,0,54,0,1,1896,14083,3630,1
0,0.58057884451177,0,0.6488440077373276,0,110,1,0,920,8980,4356,1
0,0.7064885037565365,0,0.3483510722151403,1,68,1,0,503,3837,4878,1
1,0.08416188801689894,2,0.7607826258684792,0,113,1,0,97,13855,2334,1
1,0.4017439542343374,0,0.2128313476930389,0,79,0,1,1834,8017,2103,1
1,0.6603350570653016,0,0.3148842261700988,1,100,1,0,98,17756,2987,1
0,0.8804170318136716,0,0.4076090139036669,1,129,1,1,608,18551,2425,1
0,0.9265780268844617,3,0.021369805721353052,1,55,1,0,1522,18150,2941,1
1,0.4050658236615535,3,0.44323131635947266,0,53,0,1,1468,15657,1606,1
1,0.2387805671523986,0,0.9606537925927175,1,42,0,0,1922,6865,1533,1
0,0.44938955784049917,1,0.5835830272376101,1,122,1,0,1096,8875,3264,1
0,0.12723497206972179,3,0.1774453888028008,1,48,1,1,329,10860,2429,1
1,0.8422403314903926,0,0.5272189856228398,1,129,0,0,745,1586,4718,1
0,0.7755691214528596,0,0.29340651802975726,0,97,1,1,1466,10664,3376,1
1,0.8698630751497146,1,0.2464161929943025,0,137,1,0,1105,11041,1777,1
1,0.16936056491693452,1,0.8319244000076199,1,93,1,0,1215,16371,3722,1
0,0.4468224040456388,0,0.0814885412081845,1,28,1,1,1037,19798,882,1
0,0.33276999397424734,2,0.7636398425747153,1,86,1,0,945,18243,2574,1
1,0.28814381114142973,0,0.8015029328534178,0,78,1,1,1683,8601,3881,1
1,0.5237177803596764,3,0.40061120285436824,1,51,1,0,1342,5410,189,1
1,0.4047387611918156,0,0.442207692522555,1,77,1,1,1168,9028,800,1
0,0.5221949959505355,2,0.514376521535767,0,123,1,0,1620,2329,736,1
1,0.395814493430937,1,0.9868140286624133,1,110,0,0,1908,5466,2317,1
0,0.9658444051262619,1,0.011745788884903186,0,69,0,0,696,3980,3744,1
1,0.6282509167943716,1,0.8173191048193724,0,54,1,0,1296,19581,3296,1
0,0.4611932444472483,2,0.8229140831623247,0,55,0,1,586,14523,1398,1
1,0.8447874107361651,0,0.6470962330556714,0,124,1,0,1173,3207,2547,1
0,0.3429561516285434,0,0.15536893626202297,0,141,0,0,680,9569,2944,1
0,0.6926139366004186,0,0.014901773526372675,0,62,1,0,47,18784,3794,1
0,0.17676359005612818,1,0.03781381332033773,1,71,1,1,258,12332,3408,1
1,0.8621489329726589,2,0.43499656484550464,0,47,1,1,1007,9034,4935,1
0,0.039860465803940426,0,0.6619967882754579,0,80,1,0,769,4644,297,1
0,0.13253234047992168,3,0.694494400540793,1,44,0,1,244,5230,2963,1
0,0.04525096911563031,1,0.37976383034104877,0,17,0,0,1904,11229,4287,1
0,0.1456732640518098,2,0.7984990366374449,0,13,0,0,644,10937,3996,1
1,0.5504758235873429,1,0.5720227562047883,0,15,1,0,382,13275,726,1
0,0.3070518360250766,0,0.8001580335275426,1,48,0,0,422,6739,3105,1
0,0.9563197858779816,2,0.3056994475417758,1,19,0,1,1006,5340,4948,1
1,0.5363296700247755,2,0.4932862806400362,1,95,1,0,0,16742,4522,1
1,0.553180941751774,2,0.7433585693801665,1,31,0,1,674,14757,472,1
1,0.7775283739580121,3,0.3283341952568516,0,38,1,1,998,9615,4344,1
0,0.40364051749826724,3,0.8702809332329634,0,58,0,1,821,10364,1032,1
0,0.2211547361583922,1,0.6433553223182147,1,81,1,0,24,7222,2741,1
1,0.9711802165242016,0,0.26972131430594726,0,30,0,0,259,13200,1558,1
0,0.02345279973461145,2,0.5202916046798034,1,13,0,0,471,11438,1922,1
1,0.948494357473738,0,0.26467870607323907,1,71,0,0,1754,12945,4228,1
1,0.3250256108100521,2,0.12785458173544795,1,130,0,1,1192,14170,762,1
0,0.0662086297585257,2,0.5600028034467153,0,6,1,1,1062,17633,1801,1
0,0.3466341464364342,1,0.3338082439661014,1,70,1,1,993,4523,2442,1
1,0.08074446500258137,1,0.730934766090958,0,119,0,0,1140,4562,775,1
1,0.8120802809577791,1,0.8453395423023221,0,12,0,1,1000,13938,115,1
1,0.670260065983646,3,0.5648501844039738,0,138,1,0,1085,4511,3267,1
1,0.28660467680816104,2,0.7349896695919179,0,12,1,0,1092,2635,1614,1
0,0.1864919179788711,0,0.9122976708410452,0,83,1,1,1122,13279,3206,1
0,0.7887967897399528,2,0.7542256705913386,0,99,1,0,1474,6445,4467,1
1,0.12358868027254111,2,0.48089231624169115,0,123,0,0,188,6552,4214,1
0,0.8861195247597886,2,0.5812080332439914,1,86,1,1,989,13196,3429,1
1,0.7981200576180869,3,0.17461914362403075,1,130,0,0,912,19934,2884,1
1,0.323618120565201,1,0.2804362132881538,1,71,0,1,751,4298,3270,1
1,0.9277150066469712,3,0.05164165541317778,0,124,0,1,1004,19334,1258,1
1,0.3684623994446793,3,0.6649327373300373,0,4,1,0,1877,9796,4062,1
0,0.06428057751104788,0,0.35165939572296945,1,66,0,0,448,81,3212,1
1,0.9803065537991045,3,0.28792270302746625,1,120,0,0,393,8425,2886,1
1,0.08099825934692195,3,0.9335526474277889,1,41,0,1,268,1123,876,1
0,0.3917376166425327,1,0.4561108157243837,1,143,0,0,753,16180,2448,1
0,0.7511601132631698,1,0.2670309865313861,1,116,0,0,343,15128,2161,1
1,0.6202749245529422,2,0.9206986890875536,1,13,1,0,952,13134,4242,1
0,0.022986069435428136,0,0.44398449057057787,0,108,0,0,480,1870,2663,1
1,0.9778690817952247,0,0.7791705085082578,1,137,1,1,236,15216,4935,1
1,0.6277294526359403,3,0.7986505913219767,1,65,0,1,306,17733,3122,1
0,0.9386771166343312,2,0.6206742850691404,0,12,1,0,656,15685,2892,1
0,0.8581738762237423,1,0.7506302552614832,0,28,0,1,744,11036,4619,1
1,0.7090139129644597,3,0.10695052420217444,0,58,1,1,1102,11854,4616,1
1,0.8537042965013459,0,0.209076355203768,0,17,1,1,1343,17538,2601,1
0,0.879305647146859,0,0.280026568126132,0,71,1,1,1764,18792,573,1
0,0.639075541015615,1,0.46127794992600624,1,109,1,0,1840,12220,3445,1
1,0.8521484443458307,3,0.10044877607721747,0,24,0,1,279,6191,3548,1
0,0.5826812845958786,3,0.03924569555403268,0,88,1,1,1622,3201,4740,1
1,0.9048566487980507,0,0.6947876069634962,1,74,0,0,1382,13805,641,1
0,0.5698633077341224,0,0.8266261751902176,1,82,0,1,1696,11191,1664,1
0,0.1856079133855153,0,0.9008641102870664,0,46,0,0,287,944,3099,1
1,0.595753420245654,2,0.9527998879011078,1,50,0,1,1739,15397,4178,1
1,0.4667118841804816,1,0.1530569784670458,0,1,1,1,1799,13346,2186,1
0,0.1993235431108461,2,0.882643029899689,1,11,1,1,1549,1775,2453,1
0,0.8633265761212022,2,0.0034669950982676445,0,46,1,1,1911,3455,1187,1
1,0.809674312446941,3,0.1738581382393689,1,22,1,1,525,17886,602,1
1,0.5888448395843794,3,0.23647377829496052,0,44,0,0,1292,8653,1398,1
0,0.015636842944400375,1,0.9836017323364249,1,53,0,0,127,10401,3364,1
0,0.4317074153650322,2,0.28047879636748896,0,135,1,0,1573,14838,3311,1
0,0.04608804859734594,0,0.4122023790628112,1,85,1,0,1983,6021,891,1
1,0.764861601077926,0,0.08277635226117108,0,55,0,0,1680,16897,509,1
1,0.6286474157153494,0,0.07140305469411257,1,68,1,1,925,1222,1552,1
0,0.5238934822064173,3,0.014024687236636857,0,148,1,0,1028,4664,3479,1
1,0.025848093137280537,3,0.6210522695734121,0,35,0,1,1335,13273,1556,1
1,0.1600833267103574,2,0.3267012945270569,0,130,1,1,1718,16579,4594,1
0,0.4566167865030767,2,0.4015241326516614,0,26,0,1,668,14605,2002,1
0,0.19671075279900552,3,0.07403350325421232,0,47,0,1,1205,14450,2092,1
1,0.41709702951758165,3,0.8791654366153178,1,116,0,1,160,4226,4281,1
0,0.7844349408997641,0,0.9220070990274012,0,64,0,1,1490,19222,2705,1
0,0.8718979933999268,0,0.9416786075047728,0,15,0,0,1666,13132,4015,1
1,0.4917927834297743,2,0.20330656343431475,0,43,1,0,1714,6738,4929,1
1,0.42824157422071374,1,0.9710737075421243,0,83,1,0,1630,4651,4880,1
0,0.43933771577662784,0,0.02851253662193276,0,42,0,0,904,11328,3523,1
0,0.8721638087545803,3,0.12755452473407658,0,103,0,1,189,315,1058,1
0,0.6391847268464914,2,0.45722257924611,1,122,0,1,258,531,3660,1
0,0.4777308005452289,0,0.7081875982353824,0,85,1,0,1635,2513,2243,1
0,0.5328570654852842,1,0.13052131785341758,0,9,0,1,995,5496,2112,1
1,0.8194384709708475,1,0.2190960558902627,0,78,1,1,818,18898,2361,1
1,0.04612411179537812,3,0.5999663429824597,0,1,0,1,7,3396,3540,1
1,0.06385820030349154,2,0.491532195838278,0,46,1,1,857,19818,3852,1
0,0.1130207893992291,1,0.05828060150924963,0,1,0,0,1538,7925,4498,1
0,0.2161973783454102,0,0.21158954528472207,1,26,0,0,1218,8257,824,1
0,0.599921505974768,0,0.3198875659163204,0,69,0,1,533,6548,2490,1
0,0.9755528253026513,2,0.41714138839577186,1,67,1,0,1779,19732,1668,1
1,0.8957002402894491,3,0.12109906429610129,1,105,1,0,536,18383,2390,1
0,0.7057523103039332,1,0.6464423609185994,1,14,1,1,805,13526,4182,1
1,0.9951047183590048,2,0.5826672190462062,0,134,1,1,1610,18005,3023,1
1,0.21172128234627674,2,0.05778725538860552,0,145,1,0,1960,9121,2687,1
1,0.4404639223090525,1,0.10851700515541152,1,90,0,0,378,2696,2455,1
0,0.16499682025067874,2,0.4555572586415215,0,144,0,1,395,15704,2110,1
0,0.8247611898843136,2,0.049450035781413604,1,7,0,0,1630,12075,3498,1
1,0.5257893874961023,1,0.3149984262814992,0,136,0,1,1525,13601,3605,1
0,0.3728297732309148,3,0.605632549405374,1,40,0,1,1949,9893,4300,1
1,0.006768664666220947,3,0.9655182515600186,0,145,0,1,881,7213,2825,1
0,0.8320420839139296,3,0.19316640575517507,0,96,0,0,1478,4886,3858,1
0,0.8918465264097125,2,0.5566605049015907,1,39,1,0,654,14316,3942,1
0,0.12306101657202784,1,0.8878546190064273,0,107,0,1,146,4635,4750,1
0,0.286603179569923,0,0.5644177929471199,0,111,0,0,1190,9863,3928,1
0,0.02279093741302818,0,0.3487777786498575,1,77,1,1,1076,12147,521,1
1,0.097714866866625,0,0.17593490315552784,1,2,0,0,41,7526,3385,1
1,0.4356583966162054,2,0.09469142396550212,1,82,0,1,1147,6731,1437,1
1,0.40771823648931793,0,0.06979247105798891,1,94,1,0,1645,15885,1940,1
0,0.161043080768266,0,0.10883440876392825,0,74,0,0,179,2060,1467,1
0,0.13209989505265884,2,0.07323108242206,0,137,1,1,722,15709,3777,1
1,0.2053922835392814,3,0.9593504090977987,0,137,1,0,694,16638,4378,1
0,0.775678189060375,0,0.11874763910599218,0,90,1,1,1604,14810,2955,1
0,0.9133264849423617,1,0.6676953092455031,1,71,0,0,954,5476,4946,1
1,0.23221800887399147,1,0.9103583537829301,0,19,0,1,509,7302,2097,1
0,0.11818065447916704,1,0.868787546546569,0,2,1,1,432,14694,641,1
1,0.6486447009864957,0,0.31029250242880824,0,92,0,1,1442,16160,3105,1
0,0.4205405781210114,0,0.3525473609127274,0,57,0,0,1918,4563,2821,1
0,0.970626929179723,3,0.37062677679632106,0,84,1,0,713,2457,565,1
0,0.9795699303981523,1,0.27225620211681145,0,61,1,1,1667,6964,4061,1
1,0.4488978656179695,3,0.308516312588174,0,11,1,1,825,17920,1993,1
0,0.05156393425869721,1,0.24342898806370594,1,13,1,1,543,4329,2687,1
0,0.32093040088188307,1,0.7007360549764787,1,88,1,0,586,19573,2456,1
0,0.45851705161493217,3,0.8768396799973701,1,103,0,0,487,3356,2148,1
0,0.2611818870615511,3,0.2005250138956889,0,95,1,1,818,4625,3744,1
1,0.3169295326093352,1,0.716212551013037,0,41,1,1,502,6172,3123,1
0,0.5449187614029256,3,0.972140663728142,0,59,1,0,641,13896,3932,1
1,0.9224386141306442,3,0.5663178694893466,1,96,0,1,478,258,3637,1
1,0.5402540788139581,1,0.5510576566260463,0,19,0,1,1997,988,1956,1
1,0.9236823842502292,0,0.5116535082927623,0,94,0,1,797,1750,2866,1
0,0.6646559949162988,2,0.7583191784633886,0,96,1,0,1685,2317,700,1
1,0.5782824595716014,1,0.389187053902162,0,36,1,0,809,6128,4252,1
0,0.060146260031956555,2,0.9294119633562758,1,23,0,0,764,4548,4359,1
1,0.6980395753896201,3,0.30449338853441466,1,74,0,1,425,11944,2214,1
1,0.004734336068647149,0,0.6050313020373616,1,30,0,1,1655,11811,3984,1
1,0.8764510654615947,0,0.06038843399470917,0,13,0,0,1326,15998,3285,1
1,0.6331013149073682,0,0.42996205628146844,1,43,0,1,931,6974,4767,1
0,0.8335051541900005,1,0.922684892200699,0,31,0,0,1377,12782,46,1
0,0.6765696368422249,2,0.025731836404871422,1,90,1,0,1187,7483,2035,1
0,0.23161839675424012,2,0.6397317479194873,0,16,0,1,1482,1757,1678,1
0,0.5009885160266431,0,0.535863586965815,0,62,0,0,72,18090,4513,1
1,0.7457812759847293,1,0.1900910645695253,1,96,1,0,1856,9523,1733,1
0,0.19879554463340587,2,0.7220871824577146,0,78,1,0,1831,12933,1686,1
0,0.2666783112482213,0,0.8598233235555847,1,22,0,0,334,5627,4585,1
1,0.27211807490915096,2,0.4943891351485351,1,8,0,0,1470,9755,296,1
0,0.06693134383787469,2,0.9355016999743979,0,39,1,1,1061,17512,3658,1
0,0.0868960649048045,1,0.6974837892778452,1,61,0,1,547,5643,3688,1
0,0.9518990499998754,3,0.8333910348472912,0,14,0,1,1390,4720,1113,1
0,0.9159509314348485,0,0.5065914414059312,1,96,1,1,96,11323,4706,1
1,0.6035256066679445,0,0.39609362447134466,1,66,1,1,1344,7930,1418,1
0,0.562765469733331,2,0.3810751922947665,1,138,1,1,1419,6632,495,1
0,0.5145898732628409,2,0.24379674038358934,1,11,0,0,4,125,1455,1
0,0.47030699968576495,1,0.42795624697426904,0,97,0,0,1936,8455,2889,1
0,0.18319502320553982,0,0.3343998124454074,1,141,0,1,279,18596,864,1
0,0.5643710064777008,1,0.8825637553664769,1,117,0,1,1144,8673,2499,1
0,0.14481366272876706,0,0.8630867517613275,0,120,1,1,81,1235,4425,1
0,0.0700975420133273,2,0.24963655783190242,1,108,0,1,1653,18272,2695,1
0,0.03389702100185943,0,0.9196813657687393,0,139,1,0,878,10228,1152,1
1,0.24029114148170194,3,0.4131844603242465,1,102,1,1,1564,11191,2924,1
0,0.4538705927701969,2,0.5289449731267782,1,91,0,1,686,17374,751,1
0,0.14603137909708142,1,0.41058206860071955,1,29,1,1,429,10077,798,1
1,0.8562987276746116,2,0.28232602876915425,1,55,0,0,1632,8817,2555,1
0,0.7596225420830846,2,0.8769133346184559,0,137,0,1,1541,10488,3053,1
1,0.17652855415087076,1,0.07587606306569394,1,137,0,1,172,3629,4386,1
1,0.39200312333639364,3,0.9037873766214972,0,12,0,0,1080,14234,4551,1
1,0.5012404765536279,0,0.7172890450094553,1,57,1,1,609,15532,2826,1
0,0.9553186222248937,2,0.16424518086184803,0,15,0,0,1284,9406,1883,1
1,0.8499740821495608,3,0.755248904441619,0,108,1,1,1251,14581,3338,1
0,0.8921419541860405,0,0.31535158240627914,0,7,1,0,915,1111,1179,1
0,0.3684524993623657,1,0.8218273132757176,0,1,1,1,1612,9441,735,1
1,0.1354461687187304,2,0.47424933854656903,0,54,0,1,1399,12423,1144,1
0,0.9752699695976768,0,0.6411674967902484,0,143,1,0,804,1750,3463,1
1,0.18940686735050516,2,0.2505406495005572,0,142,0,0,1596,9119,3755,1
0,0.2860521739591865,2,0.9423694948825134,1,62,0,1,1750,346,3448,1
1,0.044101051683964276,2,0.9601854834303207,1,135,0,0,1482,8028,1266,1
0,0.8022123999721882,3,0.36070918125790885,0,104,1,1,856,19571,3634,1
0,0.3223525502204083,1,0.06876203954237181,1,5,0,1,527,15792,1685,1
1,0.4228014174978171,3,0.2874577317418948,1,75,0,1,240,14445,4136,1
